071f,8,66,0a,0d,74,89,04,b4,d6,T
073c,8,1b,22,87,3c,97,5a,76,97,T
05a5,8,d3,7c,e0,f8,3d,3f,c2,f0,T
008a,8,11,a0,39,8b,23,b5,ae,95,T
0127,8,16,ed,89,a3,80,db,84,7f,T
04b3,8,97,a9,05,54,a4,6d,f8,5a,T
0405,8,8b,30,7e,e2,42,71,c3,55,T
051d,8,45,87,c7,95,4e,ee,bf,c2,T
0487,8,bc,0a,67,d4,22,5c,51,26,T
055d,8,19,b8,ae,82,cd,f8,e9,fa,T
059e,8,51,46,b8,3d,cf,af,6a,46,T
076a,8,25,26,1b,b1,75,29,b6,d2,T
07eb,8,1d,71,63,02,f1,7b,8e,e2,T
0375,8,67,8c,21,a0,15,9c,03,9d,T
0213,8,cc,55,b0,4b,a7,4a,08,8c,T
026d,8,55,49,99,5b,94,77,6d,a4,T
0581,8,6d,9e,e6,ff,69,f7,80,b1,T
05a5,8,c3,73,3c,b1,56,f1,1a,8b,T
0249,8,29,22,dd,87,81,d4,01,3f,T
0048,8,bb,40,70,08,eb,e7,0b,0d,T
02f7,8,a7,fd,25,d9,d2,10,09,b5,T
03f8,8,ea,9e,86,03,d7,f2,8b,06,T
044a,8,ce,4f,09,7c,17,a9,7d,43,T
05a1,8,2b,8c,39,b5,a3,e4,96,6e,T
02c4,8,5a,4a,f1,60,ed,81,04,33,T
056e,8,8e,a9,a9,8c,eb,77,a3,a7,T
0514,8,65,8d,d2,d6,8e,34,15,f1,T
0681,8,b4,95,05,6d,5e,92,67,94,T
022e,8,57,65,ef,0f,a9,fb,c1,9a,T
002f,8,d6,01,a8,3b,51,b6,ba,27,T
076e,8,21,67,aa,02,7a,99,c8,59,T
0622,8,e4,ce,03,09,35,6c,d4,a8,T
0716,8,50,7e,88,14,20,19,17,dd,T
03c6,8,79,49,2d,f9,5c,75,bc,3d,T
0754,8,1e,6a,15,3b,f4,63,81,2d,T
0650,8,89,35,f6,c9,a7,50,9f,e5,T
04d4,8,5d,4a,4f,60,c7,d9,98,d7,T
07b7,8,a1,71,a8,4e,dd,59,13,19,T
03e7,8,dc,63,01,3c,47,3e,5c,15,T
0114,8,ca,c9,87,e0,95,25,60,64,T
014f,8,61,66,ea,86,9a,15,6a,8e,T
04e3,8,19,d3,81,df,a7,37,04,51,T
0412,8,e8,50,72,9d,69,2f,c1,8e,T
0192,8,f9,54,01,d7,e5,d4,7d,11,T
06a0,8,a2,2f,dc,e0,27,29,a5,4d,T
065a,8,39,66,ac,eb,78,99,bf,e7,T
0172,8,cd,06,3a,4f,27,5b,ce,4f,T
06b6,8,dd,02,a4,8e,12,3b,ab,f8,T
0028,8,3a,de,49,77,cb,55,bc,3f,T
0103,8,f2,3c,9b,b9,07,bb,bf,3c,T
0100,8,77,f0,81,43,cd,40,c5,c8,T
04aa,8,71,b7,34,cc,29,e7,57,11,T
0721,8,c1,7c,9d,0e,a5,56,32,36,T
048c,8,2b,dd,6b,03,b6,11,4a,67,T
06c6,8,7b,a7,65,57,2c,79,10,b8,T
0460,8,7e,3d,ad,a1,ae,44,cd,c7,T
0219,8,53,31,12,bc,e1,e9,d7,6c,T
0494,8,10,e1,f3,c0,a4,af,78,b8,T
0570,8,f9,81,95,b6,af,f8,33,5e,T
05bd,8,a7,02,3d,df,59,f7,21,8a,T
0750,8,17,34,1a,44,74,86,73,08,T
05f5,8,e1,d4,28,42,e8,80,1c,a5,T
0637,8,77,eb,6a,af,61,56,cf,e0,T
0553,8,7c,b8,d4,71,39,75,97,47,T
007c,8,d4,22,dc,7c,4d,52,dd,e3,T
01fd,8,33,bd,36,b7,4d,1d,22,df,T
020b,8,18,3c,dc,9a,55,29,37,dc,T
026f,8,ce,a7,34,17,80,8c,c8,92,T
04bd,8,96,27,bb,61,07,45,e7,af,T
0477,8,16,c8,63,06,15,44,89,04,T
02c8,8,0a,93,07,21,c7,b9,84,5d,T
0230,8,81,50,e2,1e,0e,66,ba,2f,T
0151,8,2f,df,67,1f,17,25,ac,d0,T
0272,8,9f,5d,04,a7,32,b7,da,e1,T
03e5,8,88,ee,f8,d7,8d,11,a0,0b,T
00fe,8,a1,3e,91,a4,99,8f,51,da,T
054c,8,6a,78,17,7c,14,ad,96,e2,T
03de,8,e2,da,03,2a,4c,d4,54,98,T
06ec,8,cc,db,6d,55,b6,7c,c0,53,T
04fc,8,4c,65,f8,39,71,9d,af,cc,T
06ac,8,91,a9,30,63,7b,3e,0a,a7,T
0605,8,9e,38,71,15,d9,8a,93,7f,T
05d1,8,61,71,73,67,9c,0b,70,0b,T
00cd,8,f7,fa,6d,fd,63,82,ab,5e,T
07ee,8,90,17,e0,68,d8,4c,16,b8,T
07f4,8,e0,12,56,f2,4b,b1,16,ca,T
07a5,8,25,83,5c,9d,cb,0e,27,42,T
0637,8,2b,a0,79,86,b3,75,8d,56,T
002c,8,e0,d4,fb,bb,cf,97,25,26,T
039f,8,58,1c,8a,bf,ea,2d,21,f2,T
03e9,8,e0,49,43,48,fc,98,0a,30,T
058b,8,59,b7,47,a2,54,a5,b5,c4,T
044c,8,8d,b7,fe,8c,41,71,32,c7,T
06d5,8,c3,02,16,c4,6a,a3,1c,74,T
054d,8,1f,b4,a3,f6,41,54,65,b4,T
0790,8,e7,b9,d0,08,c5,b5,a2,22,T
0522,8,7e,52,91,89,40,ce,30,13,T
0760,8,68,65,aa,dd,e6,eb,d7,12,T
05a8,8,72,79,65,46,a8,4d,cc,e7,T
02a7,8,01,d7,bb,a2,4c,d6,59,01,T
03e1,8,7b,86,bc,9a,3d,5c,30,94,T
02d4,8,0a,a1,a9,ff,f9,fa,04,c6,T
0601,8,b6,47,55,b7,24,63,26,4c,T
02ac,8,c4,f6,3d,40,69,1a,36,6f,T
0523,8,21,7a,9d,4f,e9,1d,e9,91,T
0587,8,37,d1,67,31,da,07,c2,0b,T
032b,8,dc,c2,c4,8b,14,25,8c,2b,T
073e,8,cc,60,d5,91,26,ba,9b,60,T
07a4,8,6a,b2,3e,9e,8a,f0,89,86,T
027c,8,17,e2,63,08,f9,e0,35,b5,T
03cd,8,81,11,e8,8e,79,d0,ff,e1,T
06da,8,b7,c8,75,1e,1c,aa,56,6a,T
01a9,8,55,e8,93,af,62,c2,65,10,T
01e7,8,e4,35,bc,b9,d3,d1,ed,56,T
04cd,8,77,23,a8,f9,86,b8,ad,35,T
0788,8,b5,fb,b8,d8,6f,6e,93,4a,T
0785,8,6b,4b,4b,9e,ec,12,5f,15,T
02c7,8,97,f4,ef,56,5b,18,be,30,T
0412,8,8b,7e,44,96,64,e3,02,a6,T
005a,8,e3,99,f2,0c,5c,c8,6a,ce,T
00da,8,e9,dd,d7,c9,46,ba,75,8c,T
0633,8,84,5b,57,b7,1f,54,c4,4f,T
05aa,8,4a,55,c9,c8,1d,96,57,14,T
0500,8,5f,e3,14,d2,d2,06,c4,be,T
01d0,8,bf,b6,22,0e,00,b9,9b,4c,T
0034,8,f4,8e,ec,84,eb,0c,0e,b4,T
0296,8,0b,8a,43,30,f6,f5,42,2b,T
04c4,8,c4,2e,58,96,2a,67,0d,d6,T
01fb,8,e8,01,2e,b0,31,97,d9,0c,T
03be,8,ac,af,1b,9a,eb,a3,94,f0,T
051f,8,25,04,bd,16,80,e9,59,1d,T
0799,8,0b,ef,41,24,64,3d,76,5a,T
00ef,8,99,c7,b6,8a,80,3d,51,bb,T
0543,8,f9,52,91,b5,4e,cb,70,2d,T
053b,8,27,43,ff,cc,5b,1d,16,a7,T
068b,8,26,cb,d2,c7,46,25,64,91,T
0393,8,7b,7e,a5,f0,ce,b0,e1,67,T
0545,8,5a,e5,b0,68,eb,f5,ed,d2,T
020b,8,24,7a,89,b8,c8,28,15,76,T
02c4,8,5f,47,fc,3a,55,78,80,b7,T
0746,8,72,c6,86,85,0a,ea,cc,4f,T
028e,8,da,b0,fe,d8,4c,3c,be,c4,T
06ee,8,d1,f7,40,57,77,9f,ed,8f,T
02c1,8,eb,ed,7d,d4,6c,35,d5,a0,T
075d,8,9b,f1,71,e7,78,ba,b6,ff,T
0668,8,1c,07,43,99,93,ab,d4,41,T
0549,8,ae,68,39,00,fc,9a,83,c3,T
0579,8,8d,db,d2,71,6e,42,21,c2,T
0422,8,0e,7d,44,19,07,bc,2e,ea,T
07de,8,79,43,c3,01,45,dd,26,6b,T
064a,8,08,b1,23,b7,f4,20,97,b7,T
04de,8,f7,fd,91,13,b9,b3,4c,ba,T
06f5,8,b9,9e,79,e9,99,ee,59,16,T
0188,8,67,01,96,38,5a,5b,c7,9b,T
00ca,8,66,ea,d3,c0,00,13,f9,a6,T
0471,8,09,01,f5,9d,68,90,52,5f,T
051d,8,cc,12,36,d3,a8,52,df,82,T
04c1,8,63,a1,c6,fa,71,73,6a,ac,T
02d8,8,2f,c1,a3,23,90,ba,00,7f,T
0260,8,08,99,95,10,d0,b7,e8,c4,T
0773,8,f3,7a,ca,ae,de,f2,84,bb,T
0575,8,8d,33,d2,76,3a,37,60,02,T
0473,8,e1,b6,0b,bb,be,4a,ae,ed,T
0038,8,1e,02,61,e1,95,71,19,44,T
04b2,8,5c,d7,8a,cb,3e,a6,74,e0,T
0354,8,88,7e,d1,b2,fa,9f,e6,88,T
055c,8,6a,8e,32,98,15,db,e4,a0,T
025a,8,02,c5,f6,b2,44,6d,36,d4,T
075e,8,2c,75,d8,a8,1a,aa,4c,ad,T
07f9,8,37,99,65,a6,79,89,6b,59,T
0168,8,99,17,e6,c6,0f,24,c0,8c,T
07b9,8,23,da,95,54,49,ee,e1,cd,T
0649,8,49,90,df,ab,7f,b0,58,4e,T
0750,8,ac,da,d0,67,61,13,4a,ea,T
0166,8,01,5e,f8,53,a4,28,90,fc,T
068a,8,0e,9d,2c,ac,c2,fd,0c,70,T
053e,8,35,3e,0e,80,7c,39,e7,89,T
003f,8,75,ae,99,fd,54,ee,80,a3,T
0012,8,41,cf,0a,88,23,2b,07,43,T
02e4,8,d3,79,e7,88,ad,91,e2,5b,T
04c0,8,69,57,30,74,24,1d,0d,15,T
015c,8,bb,a6,2f,95,61,7c,2d,be,T
0616,8,28,5f,ff,cc,63,18,b6,17,T
0796,8,a6,16,00,c7,36,43,90,0f,T
02ae,8,c6,47,94,93,97,96,69,96,T
060b,8,80,b7,54,9e,db,02,1b,13,T
03d4,8,fa,4d,be,a4,fe,7e,83,83,T
045d,8,3a,64,24,b4,e6,b7,37,04,T
0620,8,54,2b,74,5a,ad,e3,54,d9,T
0570,8,3b,ee,c9,e7,01,04,30,0b,T
0611,8,59,03,38,0e,00,fb,1e,b7,T
07f7,8,16,4c,af,ff,a2,34,a6,3c,T
0283,8,08,0a,be,f0,36,d7,15,02,T
0267,8,30,04,5a,08,24,32,0e,02,T
07fe,8,0a,40,ef,3d,6d,a6,43,0b,T
06af,8,fe,59,2a,58,a1,44,c1,7a,T
0123,8,53,08,5d,31,6f,84,92,e0,T
025e,8,38,b2,6b,bc,9e,9c,62,d6,T
05f2,8,39,ab,2a,0f,58,14,95,7c,T
0166,8,2b,d3,0e,7f,55,d7,4c,68,T
05af,8,04,bd,2f,ba,9c,b7,26,79,T
07e7,8,c3,2f,d6,05,1c,2e,4d,db,T
025e,8,74,cb,15,c1,60,4f,ea,00,T
0558,8,23,fb,c5,2c,38,da,06,28,T
0636,8,d5,37,ba,99,16,e3,95,70,T
03a2,8,0e,31,af,b4,bd,b8,81,98,T
00fa,8,b9,02,b7,8e,36,4f,7c,f2,T
056f,8,0c,01,ee,77,6e,08,a8,19,T
02d8,8,7b,71,54,ff,fd,52,24,09,T
0139,8,92,d6,7d,7e,c7,d7,01,af,T
061d,8,f8,85,c4,81,67,9c,d7,e2,T
0494,8,19,92,93,79,3e,61,b1,a1,T
006f,8,bd,c3,59,d4,4a,6b,11,7c,T
0072,8,c7,d4,46,20,1b,03,32,a1,T
045f,8,f5,5e,08,a0,3c,b8,12,3a,T
054b,8,f1,27,e6,e1,58,11,29,3b,T
00cf,8,c3,c0,23,df,6e,95,ab,60,T
02eb,8,3d,73,fe,d8,fb,18,47,d1,T
015e,8,b7,d8,e7,98,5d,b6,bf,47,T
07de,8,16,f1,9e,b0,81,99,78,e9,T
061e,8,36,9b,dd,79,ba,b1,de,40,T
01bb,8,ff,dc,9c,86,66,fa,6b,85,T
0413,8,ad,2c,85,8f,ec,0e,b9,61,T
05b8,8,c4,e9,d2,45,da,08,04,98,T
008d,8,bd,f1,cd,56,3b,b8,29,28,T
002a,8,e3,97,f9,0c,b0,4e,b6,09,T
00bd,8,a6,aa,7f,48,47,13,33,ba,T
06ae,8,92,76,19,f0,11,d9,38,49,T
0029,8,b6,36,5c,98,a4,83,75,d6,T
02d8,8,5c,57,a6,e3,0e,3f,f3,a0,T
04b1,8,cd,1d,69,d4,b2,48,11,a6,T
0513,8,e1,dd,f2,c8,a8,2f,70,36,T
01be,8,a6,bf,82,dd,c1,f0,64,58,T
04ae,8,60,7b,0f,b6,02,58,3f,9e,T
066b,8,09,7e,f8,10,1f,2c,ef,c8,T
0274,8,c2,39,61,59,41,7f,5d,9e,T
062f,8,45,24,92,9c,ad,da,2e,b0,T
05a5,8,6a,77,cb,b4,0a,b4,ca,81,T
0547,8,cb,3d,78,45,84,28,ca,88,T
04dd,8,52,f6,31,d1,95,e8,c5,72,T
03f0,8,e0,bb,8f,f6,03,fa,3e,be,T
03a9,8,3b,7c,56,9b,47,38,b9,44,T
0542,8,71,1f,6c,1a,39,4c,f2,8e,T
0227,8,47,f9,76,70,3b,b6,4e,0d,T
0073,8,43,f8,1d,25,05,19,3f,93,T
0038,8,b8,d5,3f,c4,05,f8,26,16,T
0281,8,e5,1a,e7,bf,d8,9f,ff,fd,T
03cd,8,e9,9c,44,c5,70,27,24,a7,T
07d7,8,f4,2d,17,d2,43,ed,51,d2,T
024e,8,a3,1a,6c,1f,52,7e,2b,18,T
05f6,8,5c,e4,8c,27,21,b0,16,af,T
07d0,8,b4,c0,77,b1,c5,4d,47,0e,T
06c6,8,e1,41,26,50,84,05,3a,5e,T
04aa,8,30,a6,45,51,84,c3,09,53,T
00e5,8,eb,7b,03,6c,8d,34,38,28,T
027e,8,16,ec,7f,cc,1e,47,0c,99,T
0509,8,60,fe,ab,f7,8c,bb,40,56,T
045c,8,2f,07,14,85,89,25,f4,61,T
0156,8,dc,54,1d,a8,eb,40,51,38,T
0079,8,c5,fe,3c,31,1c,2c,51,aa,T
0253,8,d2,d4,ea,7a,db,42,66,82,T
02b8,8,f8,05,f8,a9,e1,47,ff,9f,T
0236,8,2d,be,eb,ca,88,29,f4,30,T
013e,8,bb,ce,54,2d,af,0d,e4,8e,T
042f,8,bb,5c,2f,5b,8a,21,dc,28,T
06eb,8,2b,88,a5,8b,72,3c,33,98,T
0311,8,28,bf,c8,54,f7,2a,e3,6a,T
0153,8,16,42,93,8e,1e,96,81,08,T
000f,8,7b,a5,35,06,7d,d1,ff,5d,T
047c,8,8c,92,15,5e,f2,25,2e,98,T
0662,8,52,7a,f4,3b,e7,98,75,57,T
066d,8,58,b4,da,7f,ac,2b,3a,0d,T
074e,8,0e,50,21,38,1e,87,8b,bf,T
0618,8,c9,93,f3,e0,8c,72,39,ea,T
0201,8,6c,f3,de,b3,1e,3d,32,71,T
003e,8,fb,fe,c4,97,a6,f6,f7,fe,T
0257,8,e2,29,f0,94,c7,7c,1f,78,T
0645,8,58,51,36,91,9b,90,2b,ed,T
06df,8,66,0a,7a,df,15,f3,53,1e,T
03cc,8,0e,16,b2,3e,f8,9f,fe,77,T
0328,8,e6,64,b6,78,0d,9c,2d,a7,T
01f9,8,fc,cd,9f,52,a6,2a,5b,f4,T
05a6,8,ba,f8,bb,58,ad,f2,99,19,T
07ed,8,0f,d2,7a,84,a0,61,03,13,T
03d4,8,a1,b5,34,7f,1d,e9,36,26,T
07d9,8,4e,a9,ca,fd,1b,f9,ac,70,T
0031,8,9d,5a,c7,39,bc,fb,6b,bc,T
056e,8,4f,0d,42,6a,cd,69,bc,9d,T
04f6,8,8a,de,c1,ea,0d,2d,25,30,T
0314,8,bd,79,16,4a,8b,b9,c6,ca,T
0768,8,14,05,39,11,08,21,37,e3,T
05f3,8,47,9a,1f,57,2b,af,1e,d9,T
0346,8,30,e3,f8,de,d0,b2,86,3d,T
01a3,8,b8,d1,95,a1,59,f8,15,71,T
06dc,8,2b,fa,5c,66,46,df,e4,fe,T
060c,8,cc,28,03,fc,2c,df,b6,f0,T
073c,8,4a,0a,c6,e4,f0,c3,be,e5,T
0753,8,ff,54,dd,dd,b6,dc,03,1f,T
0094,8,53,37,31,b1,df,2d,62,7f,T
073e,8,7a,3e,88,97,2e,7e,31,2f,T
01ee,8,f2,24,63,01,14,2d,99,a0,T
06da,8,e6,4e,84,9e,60,66,87,05,T
0480,8,83,15,ea,24,7c,41,aa,9f,T
01be,8,d8,07,78,73,70,04,9e,87,T
019a,8,62,ce,dd,92,cc,73,ae,5b,T
01cf,8,f5,db,74,0f,f2,d6,78,0a,T
01ff,8,1e,a3,58,35,7b,52,31,6b,T
0160,8,6b,31,f1,04,07,b4,f7,92,T
0584,8,a0,bd,ff,a2,59,ce,a0,9f,T
0096,8,49,3d,51,18,0d,13,2f,5f,T
03a1,8,ce,b7,a8,d2,e0,c2,41,12,T
00ec,8,fb,67,b3,bd,5a,c7,a8,0d,T
04db,8,59,54,95,94,d5,28,91,4f,T
0243,8,25,0d,34,52,09,d7,5e,30,T
03df,8,94,ed,a5,4d,25,fe,db,32,T
025e,8,15,44,dc,3e,49,1e,43,11,T
0224,8,42,57,11,38,3c,1f,f2,c6,T
04fc,8,61,d6,92,93,72,c8,2c,0d,T
00a7,8,fc,62,4c,01,09,0b,a9,c7,T
02ab,8,83,8f,86,a8,b9,20,16,e2,T
06ab,8,17,71,2b,9d,59,25,32,35,T
034d,8,90,a6,9b,6b,a5,dd,9d,cf,T
0607,8,5f,08,3c,b6,9c,bc,b5,29,T
07be,8,06,74,94,20,0a,84,4d,90,T
02fd,8,70,4a,17,30,53,e1,41,e5,T
006e,8,2a,77,42,60,72,d8,29,b7,T
057d,8,4e,91,7c,88,f8,ed,e6,7a,T
0108,8,76,28,d8,67,5e,1e,de,03,T
035c,8,a6,3e,58,57,8e,bb,b4,8f,T
03db,8,8d,b2,c5,55,fb,28,52,ed,T
02c8,8,d3,12,b8,e1,17,7b,7e,7a,T
03d4,8,d1,1c,56,2a,6f,fe,e0,b0,T
013a,8,ae,15,21,80,32,fe,12,31,T
0563,8,49,9b,ed,f6,0f,e0,64,a8,T
03d8,8,2d,a7,2b,3c,b1,bb,33,2d,T
027f,8,8f,20,95,db,cf,2f,df,77,T
0584,8,9f,d7,c0,50,00,70,61,81,T
02f7,8,59,ce,aa,86,7a,b2,f2,84,T
033f,8,79,42,80,fa,be,fd,ce,d2,T
034d,8,f6,c0,f4,27,7f,2e,a4,44,T
00bb,8,2b,a2,4e,71,c0,95,41,1b,T
06db,8,b6,74,1b,13,a0,49,7d,4b,T
00b2,8,6b,bd,bc,3b,64,01,aa,7a,T
0281,8,f0,31,16,97,11,80,87,18,T
02ff,8,66,5c,32,28,91,ae,ee,6a,T
0199,8,86,08,aa,97,73,99,9f,96,T
0567,8,8e,12,db,d5,71,ec,77,49,T
07e1,8,56,f6,79,c1,90,28,c9,4e,T
05c4,8,2e,a8,b9,78,06,2d,80,7f,T
0711,8,82,62,29,1e,ee,c6,1f,e6,T
0696,8,9d,ce,3a,6e,48,b0,a1,cd,T
0503,8,d1,d4,fc,b1,69,1b,92,b1,T
026f,8,73,bb,82,fe,97,6d,0a,31,T
069f,8,bc,9a,fe,b7,9a,d2,55,c7,T
0291,8,89,b6,e6,ec,4e,5f,04,fe,T
0564,8,56,18,46,c0,27,d5,29,e1,T
015b,8,4a,8b,ee,0a,52,52,ad,9a,T
001d,8,bd,8a,78,64,67,2c,b4,59,T
057b,8,8a,a8,ab,86,ec,c3,ad,8c,T
0440,8,c7,6f,10,49,15,5e,77,7c,T
02cc,8,70,ad,27,65,e3,7c,cc,8d,T
0754,8,68,ed,1a,0a,f4,b7,17,9e,T
0206,8,23,78,42,a4,7f,d0,9a,95,T
0701,8,b7,16,32,6e,a4,cd,10,83,T
00d2,8,d7,ec,a3,94,eb,c2,ca,af,T
0633,8,5c,1e,78,4f,3e,e7,62,30,T
058c,8,f3,d0,03,d8,d3,c8,bf,4b,T
02c0,8,0c,f7,c9,51,e6,b6,1f,3e,T
04d7,8,d1,31,36,90,f8,d1,46,2e,T
069d,8,b8,d0,c7,9b,ff,6d,27,db,T
00b6,8,85,d8,a9,d9,d4,c3,e5,2b,T
047b,8,a1,65,b5,55,b8,ce,5b,c7,T
04bf,8,5c,f7,89,58,bd,72,75,7f,T
06e4,8,d2,ac,e6,c2,56,90,42,3a,T
02a6,8,a4,11,96,e9,cd,65,db,f3,T
07ec,8,26,f3,85,24,97,3e,2c,23,T
012b,8,3d,bb,43,c6,c7,03,e1,b7,T
049e,8,6c,14,be,4e,7f,41,9d,81,T
02a7,8,c4,a5,7d,75,ce,5c,13,72,T
025a,8,0a,81,9f,7a,bd,d2,b2,26,T
0166,8,6e,ff,e5,34,75,9a,36,1a,T
0623,8,22,19,bb,5d,0a,e9,83,ca,T
06ef,8,61,17,fd,45,f7,8e,cf,67,T
04b1,8,03,ff,3f,5a,b5,93,0d,af,T
0107,8,27,e1,26,e4,47,52,14,d9,T
05ab,8,64,64,cf,47,a6,f3,ba,65,T
014b,8,5d,93,df,69,d4,88,fd,35,T
03ff,8,aa,53,f0,a6,0b,e1,a1,4b,T
04b1,8,1b,4c,4f,82,70,4b,b4,61,T
07db,8,d2,59,7f,c3,c2,49,a9,18,T
0645,8,d1,f1,5b,dc,49,a8,77,9e,T
0532,8,b7,d1,d3,2c,30,38,fb,6d,T
054f,8,a2,37,cf,35,11,e1,9e,fa,T
0227,8,e4,0a,eb,bb,29,3b,9a,6d,T
06c1,8,3c,b0,42,5e,98,eb,96,7a,T
061f,8,99,9a,43,2c,19,83,3a,04,T
006f,8,8b,79,ed,3f,ff,35,2b,e0,T
0604,8,87,67,8d,40,fd,a7,08,b4,T
0557,8,97,42,b8,fe,41,ac,61,d9,T
01c2,8,36,09,2c,2a,23,68,85,b5,T
02b4,8,55,e0,2a,63,c8,f2,d5,7f,T
073f,8,2d,18,f8,ba,e4,25,33,67,T
03fe,8,f3,de,a5,e3,e4,22,de,07,T
07fc,8,c1,68,67,53,fd,d4,b6,0c,T
047c,8,81,41,d9,70,8e,4e,0b,18,T
07eb,8,42,59,06,d3,10,35,17,09,T
06b4,8,40,6e,d6,61,07,d8,75,b8,T
042e,8,4b,cb,82,fd,2d,c6,58,df,T
03ec,8,81,bb,d8,d4,97,d7,3f,c0,T
05dc,8,a4,d1,72,d6,9a,04,03,fa,T
02cf,8,3f,47,3e,60,0f,1a,cf,c1,T
0723,8,df,e4,ef,64,fd,49,41,51,T
02cc,8,72,c2,bf,a6,61,47,a9,e3,T
0012,8,69,e5,17,2d,dc,48,46,f4,T
055e,8,f2,d8,6b,c0,eb,85,91,ee,T
0742,8,10,f6,95,1b,b6,f4,e1,7a,T
0318,8,aa,e7,9b,b5,73,70,40,c5,T
0536,8,54,22,bd,82,94,8a,51,59,T
0736,8,03,1a,df,a1,ab,1a,1d,44,T
059d,8,69,6a,3d,e2,7a,95,8e,69,T
0120,8,3b,7d,dc,2b,c9,84,2b,99,T
050d,8,6e,c2,77,ef,36,15,9b,51,T
02d7,8,3a,04,5b,87,78,c1,64,52,T
072b,8,40,86,5a,e9,6a,97,ab,f6,T
031d,8,40,1c,0d,f5,9d,15,54,9e,T
0187,8,3e,01,ba,98,3c,2a,f9,9c,T
052a,8,71,2c,fa,2a,82,eb,9e,48,T
0011,8,ff,7f,e7,19,6b,ea,78,62,T
03fe,8,8c,74,9e,f3,00,4a,4e,d6,T
042d,8,2a,a0,23,38,3f,16,97,a4,T
0606,8,7d,17,aa,2a,6e,59,82,46,T
0719,8,cd,8d,58,c3,cf,1d,5a,4e,T
075f,8,82,d6,bb,e6,0f,98,80,c4,T
046f,8,64,06,ea,7c,75,9c,2e,08,T
0058,8,51,1b,76,d3,cf,62,63,7a,T
02c2,8,be,1a,a6,a5,50,46,b5,8e,T
012e,8,88,b8,f2,25,1d,84,f9,de,T
019d,8,a4,8d,b9,4d,be,9f,a0,4b,T
03a5,8,e7,36,b9,9a,4e,52,47,eb,T
0336,8,0c,19,14,52,14,ef,43,ac,T
02a7,8,11,75,26,fa,fc,11,8e,fa,T
068c,8,b8,01,d6,86,0e,c7,9b,93,T
01c9,8,70,24,74,4a,db,6d,0e,a1,T
00a5,8,bd,d2,15,05,53,f8,43,a0,T
013f,8,4c,6f,3d,2c,d9,b9,eb,e0,T
04a2,8,8f,09,0e,a6,42,d5,d2,04,T
05b9,8,3d,cc,09,b3,4c,cf,e5,f7,T
06dc,8,62,6e,56,81,e6,3d,b4,64,T
042a,8,d5,e9,32,df,15,01,c9,77,T
01aa,8,a5,5c,70,c6,20,5a,e6,73,T
020d,8,40,5a,7f,85,ed,53,bb,33,T
02c5,8,4d,34,41,63,80,7d,28,8e,T
0217,8,bc,cf,76,c8,3a,49,38,b7,T
0112,8,f1,a7,f6,67,d2,82,06,1f,T
0703,8,06,d0,f0,ff,5f,80,0e,17,T
01d4,8,f1,56,56,b1,43,4b,6f,af,T
01c0,8,81,54,2d,bc,b9,09,50,a2,T
0019,8,a6,7a,ef,e9,c6,ac,d0,e6,T
0303,8,c7,47,b0,7c,f1,bf,f1,cc,T
07b5,8,d0,59,6b,99,59,d8,b6,d9,T
052c,8,41,cc,69,f7,0e,74,f1,6c,T
062d,8,d0,3a,72,1a,90,c4,16,f0,T
03be,8,66,a9,bc,69,92,5c,69,65,T
06c4,8,aa,15,30,f2,9e,93,98,1c,T
018f,8,87,1a,4a,fb,39,a8,75,80,T
0784,8,9f,c1,e0,7e,77,35,94,c9,T
01c0,8,52,c2,04,92,30,8e,99,74,T
03f2,8,03,21,a7,ce,b0,b5,7e,00,T
032d,8,e4,5d,60,f1,7d,84,d1,cd,T
0735,8,7f,b3,0a,fd,f7,69,c2,3c,T
06f2,8,e9,d9,3c,32,04,3c,26,9a,T
050b,8,44,71,e0,5b,0e,38,3c,a1,T
07df,8,2b,c3,21,57,51,90,18,f6,T
01e8,8,e3,0c,bc,05,30,a1,94,92,T
071d,8,d9,1a,4a,cb,5b,38,50,d0,T
00bf,8,82,85,de,b8,3c,4e,92,23,T
02cb,8,99,7e,ce,90,11,c4,4e,bf,T
0733,8,eb,fc,ed,ab,f2,e6,4e,cf,T
020a,8,02,51,1d,7d,44,33,ca,f9,T
052c,8,49,93,2f,8f,c3,20,b8,33,T
0097,8,c6,f1,5b,13,63,70,63,dc,T
06c0,8,ec,d5,21,26,97,d0,a6,11,T
04a5,8,2f,37,c6,2b,ff,b3,8f,45,T
00d9,8,ae,34,c7,76,ac,0d,06,94,T
04da,8,f1,b0,0b,ba,df,09,1b,ce,T
02dd,8,4c,1a,72,e0,8a,84,fc,26,T
02c4,8,77,e3,0c,14,77,fc,32,73,T
0585,8,b6,68,ca,1b,ae,88,4a,7b,T
0710,8,9b,b2,89,94,8f,57,08,83,T
00e7,8,d8,35,44,a4,ac,a6,64,4e,T
0467,8,a0,dc,0a,a9,2b,72,27,12,T
035e,8,a3,28,7b,26,2e,e5,65,5b,T
0125,8,ed,f9,ee,a3,13,fa,96,4a,T
0745,8,cf,46,e2,73,2f,86,e2,6c,T
05fe,8,da,ae,3f,07,88,75,42,e8,T
072e,8,f9,bc,c5,8b,7c,50,ad,cd,T
0460,8,bc,f9,f8,5a,c4,3a,8c,92,T
010e,8,98,f9,b9,fe,76,4c,da,41,T
0190,8,ea,62,14,3d,79,c7,18,ed,T
