0316,8,05,21,74,09,21,21,00,6f,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0440,8,ff,00,00,00,ff,da,08,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0131,8,12,80,00,00,2e,7f,03,3f,R
043f,8,10,40,60,ff,7d,dc,08,00,R
0130,8,0d,80,00,ff,f1,7f,04,11,R
043f,8,10,40,60,ff,7d,da,08,00,R
02a0,8,04,00,99,1d,97,02,bd,00,R
043f,8,10,40,60,ff,7d,d8,08,00,R
0440,8,ff,00,00,00,ff,db,08,00,R
0545,8,d8,00,00,8b,00,00,00,00,R
0440,8,ff,00,00,00,ff,db,08,00,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0350,8,05,20,94,68,79,00,00,a0,R
0440,8,ff,00,00,00,ff,dd,08,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0140,8,00,00,00,00,0a,26,20,42,R
0350,8,05,20,e4,68,79,00,00,d0,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
04f0,8,00,00,00,80,00,67,d1,13,R
0545,8,d8,00,00,8a,00,00,00,00,R
0350,8,05,20,54,68,7a,00,00,63,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0370,8,00,20,00,00,00,00,00,00,R
00a0,8,5c,86,78,09,00,1f,02,00,R
0130,8,13,80,00,ff,2f,80,0b,e2,R
04f0,8,00,00,00,80,00,67,d1,13,R
0130,8,15,80,00,ff,0b,80,0c,54,R
0316,8,05,21,7c,09,21,21,00,6f,R
0260,8,19,21,21,30,08,8e,6b,1b,R
0370,8,00,20,00,00,00,00,00,00,R
0690,8,00,00,00,00,a0,42,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,00,02,30,R
0140,8,00,00,00,00,14,20,24,92,R
0260,8,19,21,21,30,08,8e,6b,3d,R
043f,8,10,40,60,ff,7d,d7,08,00,R
0002,8,00,00,00,00,00,01,07,15,R
0153,8,00,21,10,ff,00,ff,00,00,R
02c0,8,15,00,00,00,00,00,00,00,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0370,8,00,20,00,00,00,00,00,00,R
0002,8,00,00,00,00,00,01,0d,c7,R
01f1,8,08,00,00,00,00,00,00,00,R
0131,8,05,80,00,00,34,7f,0f,83,R
0545,8,d8,00,00,8a,00,00,00,00,R
018f,8,fe,5b,00,00,00,3c,00,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,80,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,68,0d,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d6,08,00,R
0440,8,ff,00,00,00,ff,d6,08,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,02,7c,R
02b0,5,00,00,00,07,34,R
02c0,8,15,00,00,00,00,00,00,00,R
0130,8,15,80,00,ff,10,80,02,6a,R
0131,8,00,80,00,00,3a,7f,02,3f,R
0140,8,00,00,00,00,02,20,22,c1,R
0350,8,05,20,f4,68,79,00,00,c0,R
0545,8,d8,00,00,8b,00,00,00,00,R
0130,8,15,80,00,ff,18,80,03,7b,R
02c0,8,15,00,00,00,00,00,00,00,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0440,8,ff,00,00,00,ff,d8,08,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,08,ae,R
02b0,5,00,00,00,07,da,R
0130,8,16,80,00,ff,34,80,08,69,R
0316,8,05,21,80,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,68,30,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,da,08,00,R
0440,8,ff,00,00,00,ff,da,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,01,09,b3,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,18,80,00,ff,13,80,09,cf,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,80,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,0e,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d9,08,00,R
0131,8,fb,7f,00,00,33,7f,0a,c1,R
0140,8,00,00,00,00,12,25,2a,50,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,74,68,79,00,00,40,R
0316,8,05,21,70,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,1f,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,0c,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d7,08,00,R
0440,8,ff,00,00,00,ff,d7,08,00,R
0545,8,d8,5b,00,8b,00,00,00,00,R
0002,8,00,00,00,00,00,01,0b,89,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,13,80,00,ff,f4,7f,0b,9b,R
0131,8,f2,7f,00,00,36,7f,0b,da,R
0140,8,00,00,00,00,14,21,2b,65,R
02b0,5,00,00,00,07,ad,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,84,68,79,00,00,b0,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,70,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6d,2a,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,0c,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d7,08,00,R
0440,8,ff,00,00,00,ff,d7,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,0c,da,R
02b0,5,00,00,00,07,9e,R
0130,8,10,80,00,ff,1d,80,0c,7d,R
0131,8,f2,7f,00,00,3d,7f,0c,09,R
0316,8,05,21,70,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6d,3b,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,0c,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d9,08,00,R
0440,8,ff,00,00,00,ff,d9,08,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0260,8,19,21,21,30,08,8e,6d,08,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,0c,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,db,08,00,R
0690,8,00,00,01,00,a0,42,00,00,R
0002,8,00,00,00,00,00,03,0f,65,R
0153,8,00,21,10,ff,00,ff,00,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0153,8,00,21,10,ff,00,ff,00,00,R
02b0,5,00,00,00,07,52,R
0130,8,0f,80,00,ff,ff,7f,00,d6,R
0316,8,05,21,7c,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6b,3d,R
02a0,8,64,00,99,1d,97,02,bd,00,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,7c,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6c,09,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,0c,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d7,08,00,R
0440,8,ff,00,00,00,ff,d7,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,02,e4,R
02b0,5,00,00,00,07,34,R
0130,8,18,80,00,ff,14,80,02,8a,R
0131,8,09,80,00,00,3f,7f,02,39,R
0140,8,00,00,00,00,08,22,22,56,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,f4,68,79,00,00,c0,R
00a0,8,5c,86,7c,09,00,1f,02,00,R
00a1,8,7e,89,00,00,23,00,00,00,R
0316,8,05,21,7c,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6b,1b,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,da,08,00,R
0440,8,ff,00,00,00,ff,da,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,03,03,f9,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,15,80,00,ff,fe,7f,03,af,R
0131,8,f2,7f,00,00,2e,7f,03,26,R
0140,8,00,00,00,00,0a,21,23,9c,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,04,68,79,00,00,30,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,7c,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6b,2c,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,dc,08,00,R
0440,8,ff,00,00,00,ff,dc,08,00,R
0545,8,d8,00,00,8b,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,04,aa,R
02b0,5,00,00,00,07,16,R
0130,8,0d,80,00,ff,ec,7f,04,8c,R
0316,8,05,21,84,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6a,3e,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,dc,08,00,R
0440,8,ff,00,00,00,ff,dc,08,00,R
0545,8,d8,5b,00,8b,00,00,00,00,R
0002,8,00,00,00,00,00,03,05,b7,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,08,80,00,ff,00,80,05,7e,R
0131,8,e9,7f,00,00,41,7f,05,32,R
0140,8,00,00,00,00,0e,22,25,00,R
02b0,5,00,00,00,07,07,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,84,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,68,0d,R
02a0,8,04,00,99,1d,97,02,bd,00,R
01f1,8,08,00,00,00,00,00,00,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0316,8,05,21,84,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,68,2f,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,df,08,00,R
0440,8,ff,00,00,00,ff,df,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,08,36,R
02c0,8,15,00,00,00,00,00,00,00,R
0130,8,13,80,00,ff,12,80,08,68,R
0131,8,17,80,00,00,55,7f,08,0c,R
0140,8,00,00,00,00,14,20,28,0e,R
02b0,5,00,00,00,07,da,R
0350,8,05,20,54,68,79,00,00,60,R
0690,8,00,00,01,00,a0,42,00,00,R
0316,8,05,21,84,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,68,30,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,df,08,00,R
0440,8,ff,00,00,00,ff,df,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,03,09,2b,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,15,80,00,ff,fc,7f,09,7e,R
0131,8,09,80,00,00,4b,7f,09,b8,R
0140,8,00,00,00,00,16,20,29,10,R
02c0,8,15,00,00,00,00,00,00,00,R
02b0,5,00,00,00,07,cb,R
0350,8,05,20,64,68,79,00,00,50,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,88,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,0e,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,40,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,dc,08,00,R
0440,8,ff,00,00,00,ff,dc,08,00,R
0545,8,d8,5b,00,8c,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,0a,0c,R
02b0,5,00,00,00,07,bc,R
0130,8,13,80,00,ff,0c,80,0a,43,R
0131,8,fb,7f,00,00,41,7f,0a,8a,R
0140,8,00,00,00,00,18,24,2a,13,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,74,68,79,00,00,40,R
0316,8,05,21,88,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,1f,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,db,08,00,R
0440,8,ff,00,00,00,ff,db,08,00,R
0545,8,d8,00,00,8b,00,00,00,00,R
05f0,2,00,00,R
0002,8,00,00,00,00,00,03,0b,11,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0f,80,00,ff,20,80,0b,66,R
0131,8,ee,7f,00,00,3b,7f,0b,5d,R
0140,8,00,00,00,00,1a,00,2b,55,R
02c0,8,15,00,00,00,00,00,00,00,R
02b0,5,00,00,00,07,ad,R
0350,8,05,20,84,68,79,00,00,b0,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,88,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,20,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,dd,08,00,R
0440,8,ff,00,00,00,ff,dd,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,04,0c,bb,R
02b0,5,00,00,00,07,9e,R
0130,8,08,80,00,ff,1a,80,0c,9c,R
0131,8,e5,7f,00,00,30,7f,0c,bb,R
0140,8,00,00,00,00,02,20,2c,67,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,94,68,79,00,00,a0,R
00a0,8,5c,86,88,09,00,1f,02,00,R
00a1,8,7e,89,00,00,23,00,00,00,R
0316,8,05,21,88,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,31,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,e0,08,00,R
0440,8,ff,00,00,00,ff,e0,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,04,0d,a6,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,06,80,00,ff,fe,7f,0d,57,R
0131,8,f7,7f,00,00,26,7f,0d,b8,R
0140,8,00,00,00,00,04,20,2d,7f,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,88,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,67,0e,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,04,0e,81,R
02b0,5,00,00,00,07,70,R
0130,8,09,80,00,ff,ed,7f,0e,b8,R
0131,8,0e,80,00,00,26,7f,0e,b0,R
0140,8,00,00,00,00,06,20,2e,5b,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,b4,68,79,00,00,80,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,18,21,21,30,08,8e,6d,1a,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,e2,08,00,R
0440,8,ff,00,00,00,ff,e2,08,00,R
0545,8,d8,5b,00,8b,00,00,00,00,R
0002,8,00,00,00,00,00,04,0f,9c,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0d,80,00,ff,01,80,0f,17,R
0131,8,12,80,00,00,2d,7f,0f,2f,R
0140,8,00,00,00,00,08,20,2f,4f,R
02b0,5,00,00,00,07,61,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,c4,68,79,00,00,f0,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,29,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,e0,08,00,R
0440,8,ff,00,00,00,ff,e0,08,00,R
0545,8,d8,00,00,8b,00,00,00,00,R
05f0,2,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,04,00,27,R
02b0,5,00,00,00,07,52,R
0130,8,0e,80,00,ff,22,80,00,f7,R
0131,8,05,80,00,00,38,7f,00,32,R
0140,8,00,00,00,00,0a,00,20,82,R
02c0,8,15,00,00,00,00,00,00,00,R
0350,8,05,20,d4,68,79,00,00,e0,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,3a,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,de,08,00,R
0440,8,ff,00,00,00,ff,de,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,05,01,76,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0b,80,00,ff,21,80,01,52,R
0131,8,f2,7f,00,00,39,7f,01,8e,R
0140,8,00,00,00,00,02,21,21,aa,R
02c0,8,15,00,00,00,00,00,00,00,R
02b0,5,00,00,00,07,43,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,07,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,86,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,dd,08,00,R
0440,8,ff,00,00,00,ff,dd,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,05,02,51,R
02c0,8,15,00,00,00,00,00,00,00,R
0130,8,0a,80,00,ff,fb,7f,02,de,R
0131,8,fb,7f,00,00,33,7f,02,29,R
0140,8,00,00,00,00,04,25,22,a5,R
02b0,5,00,00,00,07,34,R
0350,8,05,20,f4,68,79,00,00,c0,R
0690,8,00,00,01,00,a0,42,00,00,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6d,19,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
02b0,5,00,00,00,07,25,R
0350,8,05,20,04,68,79,00,00,30,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,29,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,db,08,00,R
0440,8,ff,00,00,00,ff,db,08,00,R
0545,8,d8,5a,00,8b,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,05,04,1f,R
02c0,8,15,00,00,00,00,00,00,00,R
0130,8,12,80,00,ff,06,80,04,b7,R
0131,8,12,80,00,00,3e,7f,04,74,R
0140,8,00,00,00,00,08,20,24,80,R
02b0,5,00,00,00,07,16,R
0350,8,05,20,14,68,7a,00,00,23,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,3a,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d9,08,00,R
0440,8,ff,00,00,00,ff,d9,08,00,R
0545,8,d8,00,00,8b,00,00,00,00,R
05f0,2,00,00,R
0002,8,00,00,00,00,00,05,05,02,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,16,80,00,ff,26,80,05,f3,R
0131,8,12,80,00,00,40,7f,05,28,R
0140,8,00,00,00,00,0a,00,25,eb,R
02c0,8,15,00,00,00,00,00,00,00,R
02b0,5,00,00,00,07,07,R
0350,8,05,20,24,68,79,00,00,10,R
04f0,8,00,00,00,80,00,67,d1,13,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,07,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d9,08,00,R
0440,8,ff,00,00,00,ff,d9,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,06,06,f1,R
02c0,8,15,00,00,00,00,00,00,00,R
0130,8,1b,80,00,ff,22,80,06,34,R
0131,8,12,80,00,00,37,7f,06,cd,R
0140,8,00,00,00,00,02,20,26,b5,R
02b0,5,00,00,00,07,f8,R
0350,8,05,20,34,68,79,00,00,00,R
00a0,8,5c,86,74,09,00,1f,02,00,R
00a1,8,7e,89,00,00,23,00,00,00,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,18,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,da,08,00,R
0440,8,ff,00,00,00,ff,da,08,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,06,07,ec,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,1e,80,00,ff,04,80,07,28,R
0131,8,09,80,00,00,2d,7f,07,4b,R
0140,8,00,00,00,00,04,29,27,bb,R
02c0,8,15,00,00,00,00,00,00,00,R
02b0,5,00,00,00,07,e9,R
0350,8,05,20,44,68,79,00,00,70,R
04f0,8,00,00,00,80,00,67,d1,13,R
043f,8,10,40,60,ff,7d,db,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,db,08,00,R
0316,8,05,21,78,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6e,29,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,06,08,57,R
02b0,5,00,00,00,07,da,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,5b,00,8b,00,00,00,00,R
0130,8,16,80,00,ff,f3,7f,08,02,R
0131,8,e5,7f,00,00,33,7f,08,43,R
0140,8,00,00,00,00,06,32,28,39,R
0350,8,05,20,54,68,79,00,00,60,R
0316,8,05,21,78,09,21,21,00,6f,R
018f,8,fe,5b,00,00,00,3c,00,00,R
0260,8,19,21,21,30,08,8e,6b,3d,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,dc,be,7f,14,11,20,00,14,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,da,08,00,R
0440,8,ff,00,00,00,ff,da,08,00,R
0545,8,d8,00,00,8c,00,00,00,00,R
0002,8,00,00,00,00,00,06,09,4a,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,10,80,00,ff,05,80,09,00,R
